logZ,muXX,muYY
3.74122785610672,-3.60000000000000,1.60000000000000
3.73243461772321,-3.40000000000000,1.60000000000000
3.72408425911098,-3.20000000000000,1.60000000000000
3.71618110441104,-3,1.60000000000000
3.70872928927643,-2.80000000000000,1.60000000000000
3.70173275171842,-2.60000000000000,1.60000000000000
3.69519522324305,-2.40000000000000,1.60000000000000
3.68912022032018,-2.20000000000000,1.60000000000000
3.68351103622690,-2,1.60000000000000
3.67837073330591,-1.80000000000000,1.60000000000000
3.67370213567834,-1.60000000000000,1.60000000000000
3.66950782244870,-1.40000000000000,1.60000000000000
3.66579012143780,-1.20000000000000,1.60000000000000
3.66255110347721,-1,1.60000000000000
3.65979257729597,-0.799999999999999,1.60000000000000
3.65751608502776,-0.600000000000000,1.60000000000000
3.65572289836312,-0.399999999999999,1.60000000000000
3.65441401536848,-0.199999999999999,1.60000000000000
3.65359015798946,0,1.60000000000000
3.65325177025275,0.199999999999999,1.60000000000000
3.65339901717665,0.399999999999999,1.60000000000000
3.65403178439622,0.600000000000000,1.60000000000000
3.65514967850528,0.799999999999999,1.60000000000000
3.65675202811301,1,1.60000000000000
3.65883788560904,1.20000000000000,1.60000000000000
3.66140602962690,1.40000000000000,1.60000000000000
3.66445496819164,1.60000000000000,1.60000000000000
3.66798294253384,1.80000000000000,1.60000000000000
3.67198793154841,2,1.60000000000000
3.67646765687351,2.20000000000000,1.60000000000000
3.68141958856133,2.40000000000000,1.60000000000000
3.68684095131005,2.60000000000000,1.60000000000000
3.69272873122335,2.80000000000000,1.60000000000000
3.69907968306173,3,1.60000000000000
3.70589033794793,3.20000000000000,1.60000000000000
3.71315701148702,3.40000000000000,1.60000000000000
3.72087581226052,3.60000000000000,1.60000000000000
3.72904265065296,3.80000000000000,1.60000000000000
3.73765324796863,4,1.60000000000000
3.74670314579602,4.20000000000000,1.60000000000000
3.75618771557745,4.40000000000000,1.60000000000000
3.76610216834187,4.60000000000000,1.60000000000000
3.77644156455921,4.80000000000000,1.60000000000000
3.78720082407580,5,1.60000000000000
3.79837473609149,5.20000000000000,1.60000000000000
3.80995796914027,5.40000000000000,1.60000000000000
3.82194508103817,5.60000000000000,1.60000000000000
3.83433052876363,5.80000000000000,1.60000000000000
3.84710867823763,6,1.60000000000000
3.86027381397288,6.20000000000000,1.60000000000000
3.87382014856354,6.40000000000000,1.60000000000000
3.88774183198905,6.60000000000000,1.60000000000000
3.90203296070810,6.80000000000000,1.60000000000000
3.91668758652088,7,1.60000000000000
3.93169972518022,7.20000000000000,1.60000000000000
3.94706336473440,7.40000000000000,1.60000000000000
3.96277247358665,7.60000000000000,1.60000000000000
3.97882100825883,7.80000000000000,1.60000000000000
3.99520292084851,8,1.60000000000000
4.01191216617107,8.20000000000000,1.60000000000000
4.02894270858025,8.40000000000000,1.60000000000000
4.04628852846264,8.60000000000000,1.60000000000000
4.06394362840311,8.80000000000000,1.60000000000000
4.08190203902006,9,1.60000000000000
4.10015782447090,9.20000000000000,1.60000000000000
4.11870508762954,9.40000000000000,1.60000000000000
4.13753797493898,9.60000000000000,1.60000000000000
4.15665068094341,9.80000000000000,1.60000000000000
4.17603745250510,10,1.60000000000000
4.22519190577680,-10,1.80000000000000
4.20516947437423,-9.80000000000000,1.80000000000000
4.18540858011614,-9.60000000000000,1.80000000000000
4.16591487667990,-9.40000000000000,1.80000000000000
4.14669407830496,-9.20000000000000,1.80000000000000
4.12775195615856,-9,1.80000000000000
4.10909433439726,-8.80000000000000,1.80000000000000
4.09072708591746,-8.60000000000000,1.80000000000000
4.07265612778844,-8.40000000000000,1.80000000000000
4.05488741636264,-8.20000000000000,1.80000000000000
4.03742694205906,-8,1.80000000000000
4.02028072381673,-7.80000000000000,1.80000000000000
4.00345480321667,-7.60000000000000,1.80000000000000
3.98695523827210,-7.40000000000000,1.80000000000000
3.97078809688838,-7.20000000000000,1.80000000000000
3.95495944999572,-7,1.80000000000000
3.93947536435954,-6.80000000000000,1.80000000000000
3.92434189507528,-6.60000000000000,1.80000000000000
3.90956507775652,-6.40000000000000,1.80000000000000
3.89515092042715,-6.20000000000000,1.80000000000000
3.88110539513076,-6,1.80000000000000
3.86743442927238,-5.80000000000000,1.80000000000000
3.85414389671025,-5.60000000000000,1.80000000000000
3.84123960861730,-5.40000000000000,1.80000000000000
3.82872730413449,-5.20000000000000,1.80000000000000
3.81661264084052,-5,1.80000000000000
3.80490118506453,-4.80000000000000,1.80000000000000
3.79359840207070,-4.60000000000000,1.80000000000000
3.78270964614579,-4.40000000000000,1.80000000000000
3.77224015062272,-4.20000000000000,1.80000000000000
3.76219501787504,-4,1.80000000000000
3.75257920931916,-3.80000000000000,1.80000000000000
3.74339753546247,-3.60000000000000,1.80000000000000
3.73465464603695,-3.40000000000000,1.80000000000000
3.72635502025918,-3.20000000000000,1.80000000000000
3.71850295725814,-3,1.80000000000000
3.71110256671316,-2.80000000000000,1.80000000000000
3.70415775974443,-2.60000000000000,1.80000000000000
3.69767224009868,-2.40000000000000,1.80000000000000
3.69164949567198,-2.20000000000000,1.80000000000000
3.68609279041148,-2,1.80000000000000
3.68100515663620,-1.80000000000000,1.80000000000000
3.67638938781645,-1.60000000000000,1.80000000000000
3.67224803184894,-1.40000000000000,1.80000000000000
3.66858338486342,-1.20000000000000,1.80000000000000
3.66539748559370,-1,1.80000000000000
3.66269211034372,-0.799999999999999,1.80000000000000
3.66046876857622,-0.600000000000000,1.80000000000000
3.65872869914830,-0.399999999999999,1.80000000000000
3.65747286721499,-0.199999999999999,1.80000000000000
3.65670196181811,0,1.80000000000000
3.65641639417397,0.199999999999999,1.80000000000000
3.65661629666955,0.399999999999999,1.80000000000000
3.65730152257277,0.600000000000000,1.80000000000000
3.65847164645841,0.799999999999999,1.80000000000000
3.66012596534708,1,1.80000000000000
3.66226350055058,1.20000000000000,1.80000000000000
3.66488300021314,1.40000000000000,1.80000000000000
3.66798294253384,1.60000000000000,1.80000000000000
3.67156153965210,1.80000000000000,1.80000000000000
3.67561674217432,2,1.80000000000000
3.68014624431645,2.20000000000000,1.80000000000000
3.68514748963420,2.40000000000000,1.80000000000000
3.69061767730980,2.60000000000000,1.80000000000000
3.69655376896141,2.80000000000000,1.80000000000000
3.70295249593945,3,1.80000000000000
3.70981036707180,3.20000000000000,1.80000000000000
3.71712367681848,3.40000000000000,1.80000000000000
3.72488851379505,3.60000000000000,1.80000000000000
3.73310076962319,3.80000000000000,1.80000000000000
3.74175614806615,4,1.80000000000000
3.75085017440673,4.20000000000000,1.80000000000000
3.76037820502529,4.40000000000000,1.80000000000000
3.77033543713603,4.60000000000000,1.80000000000000
3.78071691863999,4.80000000000000,1.80000000000000
3.79151755805450,5,1.80000000000000
3.80273213447993,5.20000000000000,1.80000000000000
3.81435530756582,5.40000000000000,1.80000000000000
3.82638162744036,5.60000000000000,1.80000000000000
3.83880554456872,5.80000000000000,1.80000000000000
3.85162141950782,6,1.80000000000000
3.86482353252706,6.20000000000000,1.80000000000000
3.87840609306682,6.40000000000000,1.80000000000000
3.89236324900870,6.60000000000000,1.80000000000000
3.90668909573356,6.80000000000000,1.80000000000000
3.92137768494615,7,1.80000000000000
3.93642303324689,7.20000000000000,1.80000000000000
3.95181913043410,7.40000000000000,1.80000000000000
3.96755994752190,7.60000000000000,1.80000000000000
3.98363944446144,7.80000000000000,1.80000000000000
4.00005157755501,8,1.80000000000000
4.01679030655497,8.20000000000000,1.80000000000000
4.03384960144097,8.40000000000000,1.80000000000000
4.05122344887122,8.60000000000000,1.80000000000000
4.06890585830512,8.80000000000000,1.80000000000000
4.08689086779611,9,1.80000000000000
4.10517254945542,9.20000000000000,1.80000000000000
4.12374501458869,9.40000000000000,1.80000000000000
4.14260241850852,9.60000000000000,1.80000000000000
4.16173896502760,9.80000000000000,1.80000000000000
4.18114891063779,10,1.80000000000000
4.22649484568322,-10,2
4.20650461990766,-9.80000000000000,2
4.18677656736700,-9.60000000000000,2
4.16731634607368,-9.40000000000000,2
4.14812967407122,-9.20000000000000,2
4.12922232576439,-9,2
4.11060012794505,-8.80000000000000,2
4.09226895550635,-8.60000000000000,2
4.07423472683945,-8.40000000000000,2
4.05650339890725,-8.20000000000000,2
4.03908096199149,-8,2
4.02197343411010,-7.80000000000000,2
4.00518685510354,-7.60000000000000,2
3.98872728039011,-7.40000000000000,2
3.97260077439184,-7.20000000000000,2
3.95681340363425,-7,2
3.94137122952512,-6.80000000000000,2
3.92628030081937,-6.60000000000000,2
3.91154664577898,-6.40000000000000,2
3.89717626403914,-6.20000000000000,2
3.88317511819390,-6,2
3.86954912511691,-5.80000000000000,2
3.85630414703494,-5.60000000000000,2
3.84344598237426,-5.40000000000000,2
3.83098035640233,-5.20000000000000,2
3.81891291168944,-5,2
3.80724919841720,-4.80000000000000,2
3.79599466456296,-4.60000000000000,2
3.78515464599152,-4.40000000000000,2
3.77473435648725,-4.20000000000000,2
3.76473887776177,-4,2
3.75517314947411,-3.80000000000000,2
3.74604195930151,-3.60000000000000,2
3.73734993310081,-3.40000000000000,2
3.72910152520098,-3.20000000000000,2
3.72130100886852,-3,2
3.71395246698786,-2.80000000000000,2
3.70705978299922,-2.60000000000000,2
3.70062663213629,-2.40000000000000,2
3.69465647300565,-2.20000000000000,2
3.68915253954950,-2,2
3.68411783343161,-1.80000000000000,2
3.67955511688569,-1.60000000000000,2
3.67546690606313,-1.40000000000000,2
3.67185546491543,-1.20000000000000,2
3.66872279964384,-1,2
3.66607065374656,-0.799999999999999,2
3.66390050369047,-0.600000000000000,2
3.66221355523136,-0.399999999999999,2
3.66101074040327,-0.199999999999999,2
3.66029271519366,0,2
3.66005985791756,0.199999999999999,2
3.66031226829983,0.399999999999999,2
3.66104976727061,0.600000000000000,2
3.66227189747500,0.799999999999999,2
3.66397792449400,1,2
3.66616683876950,1.20000000000000,2
3.66883735822233,1.40000000000000,2
3.67198793154841,1.60000000000000,2
3.67561674217432,1.80000000000000,2
3.67972171285011,2,2
3.68430051085382,2.20000000000000,2
3.68935055377906,2.40000000000000,2
3.69486901587438,2.60000000000000,2
3.70085283490033,2.80000000000000,2
3.70729871946824,3,2
3.71420315682266,3.20000000000000,2
3.72156242102790,3.40000000000000,2
3.72937258151796,3.60000000000000,2
3.73762951196823,3.80000000000000,2
3.74632889944676,4,2
3.75546625380283,4.20000000000000,2
3.76503691725049,4.40000000000000,2
3.77503607410524,4.60000000000000,2
3.78545876063286,4.80000000000000,2
3.79629987496997,5,2
3.80755418707758,5.20000000000000,2
3.81921634869002,5.40000000000000,2
3.83128090322323,5.60000000000000,2
3.84374229560852,5.80000000000000,2
3.85659488201941,6,2
3.86983293946158,6.20000000000000,2
3.88345067519784,6.40000000000000,2
3.89744223598252,6.60000000000000,2
3.91180171708171,6.80000000000000,2
3.92652317105819,7,2
3.94160061630220,7.20000000000000,2
3.95702804529135,7.40000000000000,2
3.97279943256540,7.60000000000000,2
3.98890874240365,7.80000000000000,2
4.00534993619492,8,2
4.02211697949201,8.20000000000000,2
4.03920384874466,8.40000000000000,2
4.05660453770676,8.60000000000000,2
4.07431306351529,8.80000000000000,2
4.09232347244020,9,2
4.11062984530589,9.20000000000000,2
4.12922630258641,9.40000000000000,2
4.14810700917772,9.60000000000000,2
4.16726617885155,9.80000000000000,2
4.18669807839652,10,2
4.22824568724064,-10,2.20000000000000
4.20828860887721,-9.80000000000000,2.20000000000000
4.18859433778221,-9.60000000000000,2.20000000000000
4.16916853570775,-9.40000000000000,2.20000000000000
4.15001692388180,-9.20000000000000,2.20000000000000
4.13114527930310,-9,2.20000000000000
4.11255943073108,-8.80000000000000,2.20000000000000
4.09426525436409,-8.60000000000000,2.20000000000000
4.07626866919992,-8.40000000000000,2.20000000000000
4.05857563207342,-8.20000000000000,2.20000000000000
4.04119213236762,-8,2.20000000000000
4.02412418639563,-7.80000000000000,2.20000000000000
4.00737783145198,-7.60000000000000,2.20000000000000
3.99095911953381,-7.40000000000000,2.20000000000000
3.97487411073364,-7.20000000000000,2.20000000000000
3.95912886630718,-7,2.20000000000000
3.94372944142179,-6.80000000000000,2.20000000000000
3.92868187759262,-6.60000000000000,2.20000000000000
3.91399219481583,-6.40000000000000,2.20000000000000
3.89966638341027,-6.20000000000000,2.20000000000000
3.88571039558120,-6,2.20000000000000
3.87213013672173,-5.80000000000000,2.20000000000000
3.85893145647018,-5.60000000000000,2.20000000000000
3.84612013954348,-5.40000000000000,2.20000000000000
3.83370189636943,-5.20000000000000,2.20000000000000
3.82168235354261,-5,2.20000000000000
3.81006704413115,-4.80000000000000,2.20000000000000
3.79886139786357,-4.60000000000000,2.20000000000000
3.78807073122731,-4.40000000000000,2.20000000000000
3.77770023751218,-4.20000000000000,2.20000000000000
3.76775497683407,-4,2.20000000000000
3.75823986617586,-3.80000000000000,2.20000000000000
3.74915966948401,-3.60000000000000,2.20000000000000
3.74051898786049,-3.40000000000000,2.20000000000000
3.73232224989091,-3.20000000000000,2.20000000000000
3.72457370215052,-3,2.20000000000000
3.71727739992994,-2.80000000000000,2.20000000000000
3.71043719822331,-2.60000000000000,2.20000000000000
3.70405674302078,-2.40000000000000,2.20000000000000
3.69813946294741,-2.20000000000000,2.20000000000000
3.69268856128941,-2,2.20000000000000
3.68770700844793,-1.80000000000000,2.20000000000000
3.68319753485874,-1.60000000000000,2.20000000000000
3.67916262441488,-1.40000000000000,2.20000000000000
3.67560450842693,-1.20000000000000,2.20000000000000
3.67252516015322,-1,2.20000000000000
3.66992628992983,-0.799999999999999,2.20000000000000
3.66780934092691,-0.600000000000000,2.20000000000000
3.66617548555481,-0.399999999999999,2.20000000000000
3.66502562254024,-0.199999999999999,2.20000000000000
3.66436037468849,0,2.20000000000000
3.66418008734466,0.199999999999999,2.20000000000000
3.66448482756219,0.399999999999999,2.20000000000000
3.66527438398355,0.600000000000000,2.20000000000000
3.66654826743347,0.799999999999999,2.20000000000000
3.66830571222138,1,2.20000000000000
3.67054567814520,1.20000000000000,2.20000000000000
3.67326685318540,1.40000000000000,2.20000000000000
3.67646765687351,1.60000000000000,2.20000000000000
3.68014624431645,1.80000000000000,2.20000000000000
3.68430051085382,2,2.20000000000000
3.68892809732252,2.20000000000000,2.20000000000000
3.69402639589973,2.40000000000000,2.20000000000000
3.69959255649264,2.60000000000000,2.20000000000000
3.70562349364083,2.80000000000000,2.20000000000000
3.71211589389503,3,2.20000000000000
3.71906622363422,3.20000000000000,2.20000000000000
3.72647073728128,3.40000000000000,2.20000000000000
3.73432548587673,3.60000000000000,2.20000000000000
3.74262632596871,3.80000000000000,2.20000000000000
3.75136892877716,4,2.20000000000000
3.76054878959013,4.20000000000000,2.20000000000000
3.77016123734986,4.40000000000000,2.20000000000000
3.78020144438707,4.60000000000000,2.20000000000000
3.79066443626267,4.80000000000000,2.20000000000000
3.80154510167660,5,2.20000000000000
3.81283820240549,5.20000000000000,2.20000000000000
3.82453838323152,5.40000000000000,2.20000000000000
3.83664018182706,5.60000000000000,2.20000000000000
3.84913803856120,5.80000000000000,2.20000000000000
3.86202630619629,6,2.20000000000000
3.87529925944468,6.20000000000000,2.20000000000000
3.88895110435805,6.40000000000000,2.20000000000000
3.90297598752379,6.60000000000000,2.20000000000000
3.91736800504543,6.80000000000000,2.20000000000000
3.93212121128608,7,2.20000000000000
3.94722962735638,7.20000000000000,2.20000000000000
3.96268724933057,7.40000000000000,2.20000000000000
3.97848805617665,7.60000000000000,2.20000000000000
3.99462601738862,7.80000000000000,2.20000000000000
4.01109510031100,8,2.20000000000000
4.02788927714791,8.20000000000000,2.20000000000000
4.04500253165069,8.40000000000000,2.20000000000000
4.06242886548020,8.60000000000000,2.20000000000000
4.08016230424141,8.80000000000000,2.20000000000000
4.09819690318961,9,2.20000000000000
4.11652675260915,9.20000000000000,2.20000000000000
4.13514598286683,9.40000000000000,2.20000000000000
4.15404876914345,9.60000000000000,2.20000000000000
4.17322933584831,9.80000000000000,2.20000000000000
4.19268196072205,10,2.20000000000000
4.23044367113097,-10,2.40000000000000
4.21052065710608,-9.80000000000000,2.40000000000000
4.19086108195999,-9.60000000000000,2.40000000000000
4.17147061058921,-9.40000000000000,2.40000000000000
4.15235496678733,-9.20000000000000,2.40000000000000
4.13351992950446,-9,2.40000000000000
4.11497132880154,-8.80000000000000,2.40000000000000
4.09671504149267,-8.60000000000000,2.40000000000000
4.07875698646969,-8.40000000000000,2.40000000000000
4.06110311970407,-8.20000000000000,2.40000000000000
4.04375942892261,-8,2.40000000000000
4.02673192795429,-7.80000000000000,2.40000000000000
4.01002665074749,-7.60000000000000,2.40000000000000
3.99364964505776,-7.40000000000000,2.40000000000000
3.97760696580841,-7.20000000000000,2.40000000000000
3.96190466812756,-7,2.40000000000000
3.94654880006733,-6.80000000000000,2.40000000000000
3.93154539501264,-6.60000000000000,2.40000000000000
3.91690046378921,-6.40000000000000,2.40000000000000
3.90261998648236,-6.20000000000000,2.40000000000000
3.88870990398046,-6,2.40000000000000
3.87517610925909,-5.80000000000000,2.40000000000000
3.86202443842405,-5.60000000000000,2.40000000000000
3.84926066153405,-5.40000000000000,2.40000000000000
3.83689047322570,-5.20000000000000,2.40000000000000
3.82491948316609,-5,2.40000000000000
3.81335320636026,-4.80000000000000,2.40000000000000
3.80219705334314,-4.60000000000000,2.40000000000000
3.79145632028742,-4.40000000000000,2.40000000000000
3.78113617906118,-4.20000000000000,2.40000000000000
3.77124166727034,-4,2.40000000000000
3.76177767832330,-3.80000000000000,2.40000000000000
3.75274895155608,-3.60000000000000,2.40000000000000
3.74416006245782,-3.40000000000000,2.40000000000000
3.73601541303743,-3.20000000000000,2.40000000000000
3.72831922237301,-3,2.40000000000000
3.72107551738596,-2.80000000000000,2.40000000000000
3.71428812388208,-2.60000000000000,2.40000000000000
3.70796065790185,-2.40000000000000,2.40000000000000
3.70209651742128,-2.20000000000000,2.40000000000000
3.69669887444452,-2,2.40000000000000
3.69177066752768,-1.80000000000000,2.40000000000000
3.68731459477239,-1.60000000000000,2.40000000000000
3.68333310732537,-1.40000000000000,2.40000000000000
3.67982840341862,-1.20000000000000,2.40000000000000
3.67680242298204,-1,2.40000000000000
3.67425684285781,-0.799999999999999,2.40000000000000
3.67219307264265,-0.600000000000000,2.40000000000000
3.67061225118115,-0.399999999999999,2.40000000000000
3.66951524372956,-0.199999999999999,2.40000000000000
3.66890263980586,0,2.40000000000000
3.66877475173847,0.199999999999999,2.40000000000000
3.66913161392126,0.399999999999999,2.40000000000000
3.66997298277944,0.600000000000000,2.40000000000000
3.67129833744606,0.799999999999999,2.40000000000000
3.67310688114530,1,2.40000000000000
3.67539754327447,1.20000000000000,2.40000000000000
3.67816898217282,1.40000000000000,2.40000000000000
3.68141958856133,1.60000000000000,2.40000000000000
3.68514748963420,1.80000000000000,2.40000000000000
3.68935055377906,2,2.40000000000000
3.69402639589973,2.20000000000000,2.40000000000000
3.69917238331257,2.40000000000000,2.40000000000000
3.70478564218439,2.60000000000000,2.40000000000000
3.71086306447779,2.80000000000000,2.40000000000000
3.71740131536739,3,2.40000000000000
3.72439684108900,3.20000000000000,2.40000000000000
3.73184587718177,3.40000000000000,2.40000000000000
3.73974445708288,3.60000000000000,2.40000000000000
3.74808842103303,3.80000000000000,2.40000000000000
3.75687342525078,4,2.40000000000000
3.76609495133356,4.20000000000000,2.40000000000000
3.77574831584355,4.40000000000000,2.40000000000000
3.78582868003672,4.60000000000000,2.40000000000000
3.79633105969450,4.80000000000000,2.40000000000000
3.80725033501830,5,2.40000000000000
3.81858126054833,5.20000000000000,2.40000000000000
3.83031847506995,5.40000000000000,2.40000000000000
3.84245651147197,5.60000000000000,2.40000000000000
3.85498980652348,5.80000000000000,2.40000000000000
3.86791271053776,6,2.40000000000000
3.88121949689352,6.20000000000000,2.40000000000000
3.89490437138635,6.40000000000000,2.40000000000000
3.90896148138519,6.60000000000000,2.40000000000000
3.92338492477094,6.80000000000000,2.40000000000000
3.93816875863659,7,2.40000000000000
3.95330700773079,7.20000000000000,2.40000000000000
3.96879367262845,7.40000000000000,2.40000000000000
3.98462273761488,7.60000000000000,2.40000000000000
4.00078817827160,7.80000000000000,2.40000000000000
4.01728396875432,8,2.40000000000000
4.03410408875545,8.20000000000000,2.40000000000000
4.05124253014557,8.40000000000000,2.40000000000000
4.06869330329002,8.60000000000000,2.40000000000000
4.08645044303837,8.80000000000000,2.40000000000000
4.10450801438650,9,2.40000000000000
4.12286011781195,9.20000000000000,2.40000000000000
4.14150089428526,9.40000000000000,2.40000000000000
4.16042452996049,9.60000000000000,2.40000000000000
4.17962526055007,9.80000000000000,2.40000000000000
4.19909737538938,10,2.40000000000000
4.23308781534375,-10,2.60000000000000
4.21319975654997,-9.80000000000000,2.60000000000000
4.19357576546036,-9.60000000000000,2.60000000000000
4.17422150952173,-9.40000000000000,2.60000000000000
4.15514271447601,-9.20000000000000,2.60000000000000
4.13634516058431,-9,2.60000000000000
4.11783467854569,-8.80000000000000,2.60000000000000
4.09961714510375,-8.60000000000000,2.60000000000000
4.08169847833565,-8.40000000000000,2.60000000000000
4.06408463261861,-8.20000000000000,2.60000000000000
4.04678159327067,-8,2.60000000000000
4.02979537086321,-7.80000000000000,2.60000000000000
4.01313199520458,-7.60000000000000,2.60000000000000
3.99679750899549,-7.40000000000000,2.60000000000000
3.98079796115829,-7.20000000000000,2.60000000000000
3.96513939984431,-7,2.60000000000000
3.94982786512506,-6.80000000000000,2.60000000000000
3.93486938137505,-6.60000000000000,2.60000000000000
3.92026994935598,-6.40000000000000,2.60000000000000
3.90603553801433,-6.20000000000000,2.60000000000000
3.89217207600630,-6,2.60000000000000
3.87868544296644,-5.80000000000000,2.60000000000000
3.86558146053849,-5.60000000000000,2.60000000000000
3.85286588318935,-5.40000000000000,2.60000000000000
3.84054438882908,-5.20000000000000,2.60000000000000
3.82862256926252,-5,2.60000000000000
3.81710592049994,-4.80000000000000,2.60000000000000
3.80599983295651,-4.60000000000000,2.60000000000000
3.79530958157234,-4.40000000000000,2.60000000000000
3.78504031588683,-4.20000000000000,2.60000000000000
3.77519705010275,-4,2.60000000000000
3.76578465317738,-3.80000000000000,2.60000000000000
3.75680783897905,-3.60000000000000,2.60000000000000
3.74827115654914,-3.40000000000000,2.60000000000000
3.74017898051006,-3.20000000000000,2.60000000000000
3.73253550166103,-3,2.60000000000000
3.72534471780326,-2.80000000000000,2.60000000000000
3.71861042483700,-2.60000000000000,2.60000000000000
3.71233620817206,-2.40000000000000,2.60000000000000
3.70652543449347,-2.20000000000000,2.60000000000000
3.70118124392276,-2,2.60000000000000
3.69630654261441,-1.80000000000000,2.60000000000000
3.69190399582531,-1.60000000000000,2.60000000000000
3.68797602149354,-1.40000000000000,2.60000000000000
3.68452478436032,-1.20000000000000,2.60000000000000
3.68155219066671,-1,2.60000000000000
3.67905988345394,-0.799999999999999,2.60000000000000
3.67704923849299,-0.600000000000000,2.60000000000000
3.67552136086608,-0.399999999999999,2.60000000000000
3.67447708221901,-0.199999999999999,2.60000000000000
3.67391695869974,0,2.60000000000000
3.67384126959480,0.199999999999999,2.60000000000000
3.67425001667110,0.399999999999999,2.60000000000000
3.67514292422674,0.600000000000000,2.60000000000000
3.67651943985046,0.799999999999999,2.60000000000000
3.67837873588524,1,2.60000000000000
3.68071971158748,1.20000000000000,2.60000000000000
3.68354099596967,1.40000000000000,2.60000000000000
3.68684095131005,1.60000000000000,2.60000000000000
3.69061767730980,1.80000000000000,2.60000000000000
3.69486901587438,2,2.60000000000000
3.69959255649264,2.20000000000000,2.60000000000000
3.70478564218439,2.40000000000000,2.60000000000000
3.71044537598433,2.60000000000000,2.60000000000000
3.71656862792793,2.80000000000000,2.60000000000000
3.72315204250272,3,2.60000000000000
3.73019204652689,3.20000000000000,2.60000000000000
3.73768485741533,3.40000000000000,2.60000000000000
3.74562649179252,3.60000000000000,2.60000000000000
3.75401277441073,3.80000000000000,2.60000000000000
3.76283934733170,4,2.60000000000000
3.77210167932964,4.20000000000000,2.60000000000000
3.78179507547395,4.40000000000000,2.60000000000000
3.79191468685025,4.60000000000000,2.60000000000000
3.80245552037933,4.80000000000000,2.60000000000000
3.81341244869446,5,2.60000000000000
3.82478022003892,5.20000000000000,2.60000000000000
3.83655346814706,5.40000000000000,2.60000000000000
3.84872672207384,5.60000000000000,2.60000000000000
3.86129441593962,5.80000000000000,2.60000000000000
3.87425089855895,6,2.60000000000000
3.88759044292426,6.20000000000000,2.60000000000000
3.90130725551729,6.40000000000000,2.60000000000000
3.91539548542365,6.60000000000000,2.60000000000000
3.92984923322773,6.80000000000000,2.60000000000000
3.94466255966794,7,2.60000000000000
3.95982949403407,7.20000000000000,2.60000000000000
3.97534404229111,7.40000000000000,2.60000000000000
3.99120019491598,7.60000000000000,2.60000000000000
4.00739193443567,7.80000000000000,2.60000000000000
4.02391324265749,8,2.60000000000000
4.04075810758419,8.20000000000000,2.60000000000000
4.05792053000828,8.40000000000000,2.60000000000000
4.07539452978215,8.60000000000000,2.60000000000000
4.09317415176187,8.80000000000000,2.60000000000000
4.11125347142447,9,2.60000000000000
4.12962660015959,9.20000000000000,2.60000000000000
4.14828769023825,9.40000000000000,2.60000000000000
4.16723093946225,9.60000000000000,2.60000000000000
4.18645059549906,9.80000000000000,2.60000000000000
4.20594095990813,10,2.60000000000000
4.23617691731588,-10,2.80000000000000
4.21632467750690,-9.80000000000000,2.80000000000000
4.19673713108608,-9.60000000000000,2.80000000000000
4.17741994745860,-9.40000000000000,2.80000000000000
4.15837885370010,-9.20000000000000,2.80000000000000
4.13961963074551,-9,2.80000000000000
4.12114810927230,-8.80000000000000,2.80000000000000
4.10297016527171,-8.60000000000000,2.80000000000000
4.08509171530242,-8.40000000000000,2.80000000000000
4.06751871142218,-8.20000000000000,2.80000000000000
4.05025713579401,-8,2.80000000000000
4.03331299496515,-7.80000000000000,2.80000000000000
4.01669231381787,-7.60000000000000,2.80000000000000
4.00040112919316,-7.40000000000000,2.80000000000000
3.98444548318988,-7.20000000000000,2.80000000000000
3.96883141614341,-7,2.80000000000000
3.95356495929014,-6.80000000000000,2.80000000000000
3.93865212712558,-6.60000000000000,2.80000000000000
3.92409890946635,-6.40000000000000,2.80000000000000
3.90991126322812,-6.20000000000000,2.80000000000000
3.89609510393378,-6,2.80000000000000
3.88265629696847,-5.80000000000000,2.80000000000000
3.86960064860022,-5.60000000000000,2.80000000000000
3.85693389678730,-5.40000000000000,2.80000000000000
3.84466170179550,-5.20000000000000,2.80000000000000
3.83278963665113,-5,2.80000000000000
3.82132317745726,-4.80000000000000,2.80000000000000
3.81026769360330,-4.60000000000000,2.80000000000000
3.79962843789979,-4.40000000000000,2.80000000000000
3.78941053667213,-4.20000000000000,2.80000000000000
3.77961897984911,-4,2.80000000000000
3.77025861108323,-3.80000000000000,2.80000000000000
3.76133411794156,-3.60000000000000,2.80000000000000
3.75285002220694,-3.40000000000000,2.80000000000000
3.74481067033023,-3.20000000000000,2.80000000000000
3.73722022407515,-3,2.80000000000000
3.73008265139739,-2.80000000000000,2.80000000000000
3.72340171760020,-2.60000000000000,2.80000000000000
3.71718097680791,-2.40000000000000,2.80000000000000
3.71142376379883,-2.20000000000000,2.80000000000000
3.70613318623769,-2,2.80000000000000
3.70131211734698,-1.80000000000000,2.80000000000000
3.69696318905455,-1.60000000000000,2.80000000000000
3.69308878565352,-1.40000000000000,2.80000000000000
3.68969103800779,-1.20000000000000,2.80000000000000
3.68677181833459,-1,2.80000000000000
3.68433273559205,-0.799999999999999,2.80000000000000
3.68237513149739,-0.600000000000000,2.80000000000000
3.68090007719751,-0.399999999999999,2.80000000000000
3.67990837061074,-0.199999999999999,2.80000000000000
3.67940053445435,0,2.80000000000000
3.67937681496907,0.199999999999999,2.80000000000000
3.67983718134758,0.399999999999999,2.80000000000000
